date,store_id,product_id,category,price,purchase_cost,units_sold,stock_on_hand,stock_received,reorder_flag,stockout_flag,holding_cost,revenue,cost,promotion_flag,lead_time,day_of_week,month
2024-05-10,31,111,Grocery,9.69,6.39,9,25,7,0,0,1.6,87.21,57.51,1,2,4,5
2024-06-09,34,388,Toys,124.16,64.14,12,17,3,0,0,0.5,1489.92,769.6800000000001,0,4,6,6
2024-11-05,16,425,Health,7.58,5.52,4,13,2,0,0,0.9,30.32,22.08,0,7,1,11
2023-10-20,42,361,Clothing,112.68,81.37,3,18,8,0,0,1.5,338.04,244.11,1,7,4,10
2024-07-05,2,265,Grocery,43.22,31.66,4,21,0,0,0,1.7000000000000002,172.88,126.64,0,3,4,7
2023-06-13,6,240,Grocery,159.15,97.65,7,13,7,0,0,0.6000000000000001,1114.05,683.5500000000001,0,6,1,6
2023-12-21,25,364,Grocery,41.69,26.13,5,11,0,0,0,0.6000000000000001,208.45,130.65,0,1,3,12
2023-07-15,46,37,Grocery,146.95,97.69,3,10,2,0,0,0.7000000000000001,440.84999999999997,293.07,0,1,5,7
2023-04-17,27,10,Grocery,55.5,28.73,4,23,5,0,0,1.9000000000000001,222.0,114.92,1,3,0,4
2023-10-24,22,14,Clothing,74.32,44.93,3,7,8,1,0,0.4,222.95999999999998,134.79,0,2,1,10
2024-04-26,34,330,Toys,143.36,72.09,6,17,4,0,0,1.1,860.1600000000001,432.54,0,7,4,4
2024-11-01,33,472,Grocery,134.81,73.48,5,9,2,1,0,0.4,674.05,367.40000000000003,0,5,4,11
2024-08-13,15,241,Clothing,11.21,5.94,6,24,4,0,0,1.8,67.26,35.64,0,4,1,8
2023-08-14,34,111,Grocery,12.25,6.39,9,16,1,0,0,0.7000000000000001,110.25,57.51,1,6,0,8
2023-10-19,43,462,Home Appliances,36.49,30.09,5,22,0,0,0,1.7000000000000002,182.45000000000002,150.45,0,2,3,10
2024-12-11,37,104,Health,32.33,27.83,4,10,6,0,0,0.6000000000000001,129.32,111.32,0,3,2,12
2023-11-01,2,288,Toys,140.19,97.96,9,10,4,0,0,0.1,1261.71,881.64,0,3,2,11
2023-11-06,8,2,Home Appliances,137.6,95.23,8,24,4,0,0,1.6,1100.8,761.84,0,4,0,11
2023-12-05,40,483,Electronics,32.97,24.13,9,17,3,0,0,0.8,296.73,217.17,0,1,1,12
2024-05-03,3,7,Clothing,79.15,44.08,3,3,3,1,0,0.0,237.45000000000002,132.24,0,6,4,5
2023-03-10,3,8,Toys,73.34,55.26,5,11,8,0,0,0.6000000000000001,366.70000000000005,276.3,0,7,4,3
2023-10-12,9,445,Grocery,48.22,28.27,6,18,8,0,0,1.2000000000000002,289.32,169.62,0,2,3,10
2024-06-09,45,450,Grocery,102.85,53.27,4,6,8,1,0,0.2,411.4,213.08,0,7,6,6
2024-11-06,28,32,Health,63.37,49.26,4,11,0,0,0,0.7000000000000001,253.48,197.04,0,3,2,11
2024-02-14,22,317,Toys,18.71,15.82,5,24,6,0,0,1.9000000000000001,93.55000000000001,79.1,0,3,2,2
2023-08-26,17,252,Home Appliances,75.72,59.83,5,13,5,0,0,0.8,378.6,299.15,0,6,5,8
2024-03-16,29,31,Electronics,46.09,29.03,3,20,9,0,0,1.7000000000000002,138.27,87.09,0,2,5,3
2024-02-05,28,412,Electronics,25.42,21.97,12,13,9,0,0,0.1,305.04,263.64,0,7,0,2
2024-04-22,20,499,Electronics,74.25,51.14,4,10,7,0,0,0.6000000000000001,297.0,204.56,0,5,0,4
2023-09-20,39,235,Clothing,62.5,44.91,7,26,8,0,0,1.9000000000000001,437.5,314.37,0,2,2,9
2023-08-31,37,257,Toys,146.35,83.4,3,3,2,1,0,0.0,439.04999999999995,250.20000000000002,0,4,3,8
2023-11-02,44,234,Toys,193.8,97.63,8,9,6,1,0,0.1,1550.4,781.04,0,2,3,11
2023-05-08,25,347,Home Appliances,90.53,71.45,4,22,2,0,0,1.8,362.12,285.8,0,2,0,5
2024-02-24,41,264,Electronics,157.72,90.25,5,19,8,0,0,1.4000000000000001,788.6,451.25,0,6,5,2
2024-02-09,47,15,Toys,95.97,56.03,8,12,4,0,0,0.4,767.76,448.24,0,6,4,2
2023-11-25,6,30,Home Appliances,52.02,27.53,3,4,1,1,0,0.1,156.06,82.59,0,5,5,11
2023-02-25,29,383,Toys,73.07,39.42,1,17,9,0,0,1.6,73.07,39.42,0,7,5,2
2024-06-07,26,370,Home Appliances,39.44,25.63,7,21,9,0,0,1.4000000000000001,276.08,179.41,1,7,4,6
2024-01-29,48,213,Toys,12.5,7.15,2,2,5,1,0,0.0,25.0,14.3,0,4,0,1
2023-10-22,9,81,Grocery,88.57,57.13,4,7,3,1,0,0.30000000000000004,354.28,228.52,0,7,6,10
2023-11-01,22,130,Clothing,154.4,92.3,2,2,9,1,0,0.0,308.8,184.6,0,5,2,11
2023-02-15,32,439,Clothing,57.59,43.54,10,11,9,0,0,0.1,575.9000000000001,435.4,0,4,2,2
2023-07-17,6,32,Health,79.15,49.26,16,32,2,0,0,1.6,1266.4,788.16,1,5,0,7
2024-11-09,2,391,Clothing,104.75,53.98,2,16,5,0,0,1.4000000000000001,209.5,107.96,0,4,5,11
2023-10-08,48,68,Toys,56.49,40.03,4,23,8,0,0,1.9000000000000001,225.96,160.12,0,4,6,10
2024-11-29,38,436,Home Appliances,80.29,42.2,4,10,8,0,0,0.6000000000000001,321.16,168.8,0,3,4,11
2024-07-14,27,208,Grocery,41.54,22.38,5,8,4,1,0,0.30000000000000004,207.7,111.89999999999999,0,3,6,7
2024-02-18,38,288,Toys,139.77,97.96,12,15,8,0,0,0.30000000000000004,1677.2400000000002,1175.52,1,1,6,2
2023-09-10,18,145,Toys,120.14,78.27,6,23,7,0,0,1.7000000000000002,720.84,469.62,0,3,6,9
2024-02-25,34,463,Health,72.02,57.95,7,18,7,0,0,1.1,504.14,405.65000000000003,1,3,6,2
2024-02-22,50,166,Home Appliances,46.49,24.47,6,21,8,0,0,1.5,278.94,146.82,0,6,3,2
2024-04-30,24,444,Health,147.21,85.75,3,4,4,1,0,0.1,441.63,257.25,0,6,1,4
2023-03-14,26,144,Health,16.5,13.49,4,21,7,0,0,1.7000000000000002,66.0,53.96,0,7,1,3
2023-12-22,29,484,Clothing,121.46,85.23,6,7,7,1,0,0.1,728.76,511.38,0,7,4,12
2024-06-02,26,247,Grocery,55.33,41.83,6,15,6,0,0,0.9,331.98,250.98,0,1,6,6
2023-07-11,45,469,Clothing,89.68,57.75,8,16,4,0,0,0.8,717.44,462.0,0,1,1,7
2023-10-05,49,127,Home Appliances,106.78,59.23,8,8,9,1,0,0.0,854.24,473.84,0,4,3,10
2023-01-08,29,332,Clothing,22.66,17.68,9,20,1,0,0,1.1,203.94,159.12,1,6,6,1
2023-12-25,25,268,Grocery,138.85,80.15,5,5,4,1,0,0.0,694.25,400.75,0,2,0,12
2023-12-27,34,302,Health,159.36,95.1,6,17,7,0,0,1.1,956.1600000000001,570.5999999999999,1,2,2,12
2023-10-12,42,62,Home Appliances,71.11,43.99,6,7,4,1,0,0.1,426.65999999999997,263.94,0,5,3,10
2023-02-17,18,302,Health,120.01,95.1,4,13,8,0,0,0.9,480.04,380.4,0,4,4,2
2023-10-17,32,94,Home Appliances,94.08,63.95,6,15,7,0,0,0.9,564.48,383.70000000000005,0,3,1,10
2023-06-21,7,321,Grocery,161.55,99.93,3,19,4,0,0,1.6,484.65000000000003,299.79,0,5,2,6
2023-02-20,19,436,Home Appliances,60.44,42.2,8,16,4,0,0,0.8,483.52,337.6,0,7,0,2
2023-05-05,9,451,Clothing,20.96,13.13,12,30,8,0,0,1.8,251.52,157.56,1,6,4,5
2023-05-14,17,74,Clothing,19.7,10.83,4,8,0,1,0,0.4,78.8,43.32,0,1,6,5
2023-05-27,1,331,Health,71.86,41.84,3,12,6,0,0,0.9,215.57999999999998,125.52000000000001,0,5,5,5
2023-10-28,27,90,Clothing,114.57,58.96,4,5,2,1,0,0.1,458.28,235.84,0,5,5,10
2023-05-24,38,261,Clothing,73.52,42.53,5,22,6,0,0,1.7000000000000002,367.59999999999997,212.65,0,5,2,5
2023-10-01,49,163,Grocery,104.47,78.4,7,13,8,0,0,0.6000000000000001,731.29,548.8000000000001,1,4,6,10
2024-12-26,38,176,Clothing,163.13,82.94,4,21,9,0,0,1.7000000000000002,652.52,331.76,0,1,3,12
2024-03-22,36,102,Electronics,153.53,95.31,9,10,9,0,0,0.1,1381.77,857.79,1,5,4,3
2024-11-21,21,124,Home Appliances,90.46,65.47,3,10,4,0,0,0.7000000000000001,271.38,196.41,0,7,3,11
2023-12-02,41,352,Health,134.37,90.56,3,12,4,0,0,0.9,403.11,271.68,1,5,5,12
2023-10-10,28,498,Toys,152.06,90.1,1,2,7,1,0,0.1,152.06,90.1,0,2,1,10
2023-09-25,7,483,Electronics,42.12,24.13,7,23,3,0,0,1.6,294.84,168.91,0,6,0,9
2024-01-19,5,311,Toys,61.18,45.58,3,10,0,0,0,0.7000000000000001,183.54,136.74,0,4,4,1
2023-04-29,36,306,Toys,57.24,47.76,6,7,9,1,0,0.1,343.44,286.56,0,3,5,4
2023-07-14,13,322,Home Appliances,64.67,48.33,5,23,5,0,0,1.8,323.35,241.64999999999998,0,2,4,7
2023-08-03,15,178,Clothing,136.85,79.38,6,24,5,0,0,1.8,821.0999999999999,476.28,1,6,3,8
2023-05-12,35,17,Electronics,22.52,13.26,6,13,2,0,0,0.7000000000000001,135.12,79.56,0,2,4,5
2024-06-08,45,160,Toys,106.57,94.07,5,19,3,0,0,1.4000000000000001,532.8499999999999,470.34999999999997,0,6,5,6
2023-12-06,1,88,Grocery,8.35,5.34,7,9,5,1,0,0.2,58.449999999999996,37.379999999999995,0,5,2,12
2023-10-02,19,309,Health,43.06,25.54,3,17,0,0,0,1.4000000000000001,129.18,76.62,0,5,0,10
2024-04-21,37,225,Toys,85.51,66.54,4,14,2,0,0,1.0,342.04,266.16,0,2,6,4
2023-06-29,30,426,Home Appliances,121.58,82.77,7,17,6,0,0,1.0,851.06,579.39,1,3,3,6
2023-05-02,14,229,Clothing,27.49,15.18,4,15,3,0,0,1.1,109.96,60.72,0,4,1,5
2024-09-07,38,376,Electronics,33.61,24.54,6,16,5,0,0,1.0,201.66,147.24,0,1,5,9
2024-01-19,9,376,Electronics,33.04,24.54,12,27,2,0,0,1.5,396.48,294.48,1,1,4,1
2023-05-17,31,91,Grocery,90.22,72.21,10,18,7,0,0,0.8,902.2,722.0999999999999,1,5,2,5
2024-12-03,43,364,Grocery,44.89,26.13,4,12,2,0,0,0.8,179.56,104.52,0,2,1,12
2023-07-11,8,318,Health,145.63,96.3,7,25,4,0,0,1.8,1019.41,674.1,0,2,1,7
2024-06-25,16,87,Grocery,49.69,29.73,6,10,1,0,0,0.4,298.14,178.38,1,6,1,6
2023-11-26,5,462,Home Appliances,40.15,30.09,5,16,0,0,0,1.1,200.75,150.45,0,6,6,11
2024-12-11,48,187,Clothing,40.93,30.95,5,17,3,0,0,1.2000000000000002,204.65,154.75,0,7,2,12
2024-04-30,14,121,Electronics,89.98,61.23,4,21,2,0,0,1.7000000000000002,359.92,244.92,0,1,1,4
2023-09-16,42,84,Clothing,34.06,19.79,2,10,3,0,0,0.8,68.12,39.58,0,2,5,9
2023-06-13,25,349,Toys,130.3,97.94,15,23,6,0,0,0.8,1954.5000000000002,1469.1,1,3,1,6
2023-07-17,49,298,Grocery,44.83,36.44,1,18,9,0,0,1.7000000000000002,44.83,36.44,0,4,0,7
2024-04-16,34,237,Toys,150.9,84.73,9,23,7,0,0,1.4000000000000001,1358.1000000000001,762.57,1,3,1,4
2024-06-26,15,295,Home Appliances,14.85,8.83,6,11,8,0,0,0.5,89.1,52.980000000000004,0,3,2,6
2024-01-16,19,313,Clothing,42.29,21.42,7,16,7,0,0,0.9,296.03,149.94,0,3,1,1
2024-01-23,24,126,Health,69.33,57.91,5,24,3,0,0,1.9000000000000001,346.65,289.54999999999995,0,5,1,1
2024-02-02,37,124,Home Appliances,96.6,65.47,2,11,8,0,0,0.9,193.2,130.94,0,2,4,2
2024-04-16,8,485,Grocery,86.0,51.39,3,8,1,1,0,0.5,258.0,154.17000000000002,0,1,1,4
2024-10-19,30,169,Clothing,85.23,66.44,5,9,9,1,0,0.4,426.15000000000003,332.2,0,6,5,10
2024-04-29,3,88,Grocery,8.44,5.34,6,20,7,0,0,1.4000000000000001,50.64,32.04,0,5,0,4
2023-12-31,21,471,Home Appliances,87.95,47.55,3,6,4,1,0,0.30000000000000004,263.85,142.64999999999998,0,1,6,12
2023-07-20,47,399,Clothing,70.93,38.94,12,19,8,0,0,0.7000000000000001,851.1600000000001,467.28,1,2,3,7
2024-10-17,35,471,Home Appliances,70.86,47.55,9,21,8,0,0,1.2000000000000002,637.74,427.95,1,4,3,10
2023-10-27,3,335,Grocery,132.29,71.9,6,10,0,0,0,0.4,793.74,431.40000000000003,0,1,4,10
2023-01-28,13,358,Electronics,46.78,31.89,6,20,5,0,0,1.4000000000000001,280.68,191.34,0,7,5,1
2023-08-19,22,157,Toys,88.68,52.19,5,10,8,0,0,0.5,443.40000000000003,260.95,0,7,5,8
2023-06-08,22,261,Clothing,78.44,42.53,5,18,6,0,0,1.3,392.2,212.65,0,4,3,6
2024-02-04,46,477,Toys,56.19,45.01,8,8,1,1,0,0.0,449.52,360.08,0,1,6,2
2023-08-11,44,340,Toys,114.4,91.35,7,18,2,0,0,1.1,800.8000000000001,639.4499999999999,0,1,4,8
2024-05-28,35,325,Electronics,35.36,26.41,2,15,8,0,0,1.3,70.72,52.82,0,4,1,5
2023-08-10,25,145,Toys,146.12,78.27,4,21,9,0,0,1.7000000000000002,584.48,313.08,0,5,3,8
2023-03-26,46,448,Health,66.2,36.94,1,13,8,0,0,1.2000000000000002,66.2,36.94,0,5,6,3
2024-12-06,35,168,Health,44.58,23.4,3,3,6,1,0,0.0,133.74,70.19999999999999,0,6,4,12
2023-04-11,12,431,Clothing,147.32,80.99,4,7,9,1,0,0.30000000000000004,589.28,323.96,0,3,1,4
2024-06-04,4,419,Health,32.29,17.7,19,33,7,0,0,1.4000000000000001,613.51,336.3,1,1,1,6
2024-11-15,2,268,Grocery,144.49,80.15,5,22,1,0,0,1.7000000000000002,722.45,400.75,0,1,4,11
2023-04-11,39,437,Grocery,133.16,82.88,7,23,1,0,0,1.6,932.12,580.16,0,7,1,4
2023-10-29,2,316,Toys,42.28,21.63,1,6,2,1,0,0.5,42.28,21.63,0,6,6,10
2024-09-18,11,102,Electronics,140.46,95.31,9,27,2,0,0,1.8,1264.14,857.79,1,3,2,9
2023-01-05,26,89,Clothing,18.7,13.26,5,5,5,1,0,0.0,93.5,66.3,0,5,3,1
2024-05-24,36,23,Clothing,150.87,93.01,6,15,3,0,0,0.9,905.22,558.0600000000001,1,4,4,5
2024-02-12,28,115,Grocery,38.32,20.65,7,18,3,0,0,1.1,268.24,144.54999999999998,0,2,0,2
2023-09-06,36,267,Clothing,57.75,46.62,4,16,3,0,0,1.2000000000000002,231.0,186.48,0,7,2,9
2024-11-18,16,471,Home Appliances,58.3,47.55,4,21,1,0,0,1.7000000000000002,233.2,190.2,0,2,0,11
2023-03-06,48,17,Electronics,18.37,13.26,6,15,2,0,0,0.9,110.22,79.56,0,2,0,3
2023-04-05,40,263,Grocery,39.98,20.99,3,22,0,0,0,1.9000000000000001,119.94,62.97,0,5,2,4
2023-11-30,4,331,Health,61.32,41.84,8,22,2,0,0,1.4000000000000001,490.56,334.72,0,7,3,11
2023-03-05,48,465,Health,147.26,78.15,4,5,3,1,0,0.1,589.04,312.6,0,2,6,3
2024-08-08,34,35,Health,22.41,17.89,3,11,6,0,0,0.8,67.23,53.67,0,7,3,8
2024-06-09,40,38,Grocery,146.19,75.12,8,19,6,0,0,1.1,1169.52,600.96,0,4,6,6
2023-06-27,11,16,Home Appliances,99.7,76.11,4,16,3,0,0,1.2000000000000002,398.8,304.44,0,5,1,6
2024-01-09,12,158,Home Appliances,74.25,57.36,4,17,9,0,0,1.3,297.0,229.44,1,7,1,1
2024-05-30,49,49,Toys,41.89,34.82,6,22,8,0,0,1.6,251.34,208.92000000000002,0,4,3,5
2023-12-12,23,101,Grocery,26.48,22.35,4,13,8,0,0,0.9,105.92,89.4,0,3,1,12
2024-06-06,43,294,Health,51.8,38.24,2,2,1,1,0,0.0,103.6,76.48,0,6,3,6
2023-05-26,31,118,Health,83.03,44.24,5,14,9,0,0,0.9,415.15,221.20000000000002,0,1,4,5
2023-12-09,16,53,Grocery,88.57,52.4,5,16,3,0,0,1.1,442.84999999999997,262.0,0,2,5,12
2024-09-30,45,283,Health,27.46,21.24,6,20,9,0,0,1.4000000000000001,164.76,127.44,0,1,0,9
2024-02-18,17,363,Toys,83.75,55.33,5,15,9,0,0,1.0,418.75,276.65,0,7,6,2
2024-10-20,22,395,Electronics,176.66,92.84,4,9,0,1,0,0.5,706.64,371.36,0,6,6,10
2023-01-25,6,405,Home Appliances,107.4,86.73,4,6,4,1,0,0.2,429.6,346.92,0,5,2,1
2023-01-01,12,304,Electronics,102.97,68.3,9,24,8,0,0,1.5,926.73,614.6999999999999,0,1,6,1
2023-09-11,40,159,Health,106.02,54.55,12,13,4,0,0,0.1,1272.24,654.5999999999999,0,1,0,9
2024-06-29,19,309,Health,40.96,25.54,9,28,2,0,0,1.9000000000000001,368.64,229.85999999999999,1,1,5,6
2024-11-27,8,298,Grocery,53.51,36.44,3,17,2,0,0,1.4000000000000001,160.53,109.32,0,2,2,11
2023-05-13,24,161,Health,85.85,47.25,5,14,6,0,0,0.9,429.25,236.25,0,7,5,5
2024-07-19,24,309,Health,42.93,25.54,10,21,2,0,0,1.1,429.3,255.39999999999998,0,3,4,7
2023-01-10,32,366,Electronics,33.03,26.23,8,27,9,0,0,1.9000000000000001,264.24,209.84,0,6,1,1
2023-02-08,16,145,Toys,140.12,78.27,9,9,8,1,0,0.0,1261.08,704.43,0,7,2,2
2023-05-07,41,122,Health,137.21,98.18,3,12,5,0,0,0.9,411.63,294.54,0,6,6,5
2024-09-02,7,228,Grocery,159.59,93.11,2,6,2,1,0,0.4,319.18,186.22,0,5,0,9
2024-09-05,28,85,Grocery,84.65,45.79,4,22,6,0,0,1.8,338.6,183.16,0,5,3,9
2024-01-13,49,233,Home Appliances,23.17,12.86,4,15,5,0,0,1.1,92.68,51.44,0,3,5,1
2023-02-12,49,307,Toys,95.62,55.21,4,10,8,0,0,0.6000000000000001,382.48,220.84,0,1,6,2
2024-05-27,4,276,Toys,93.28,51.88,2,9,0,1,0,0.7000000000000001,186.56,103.76,0,1,0,5
2023-04-25,44,158,Home Appliances,75.07,57.36,4,17,0,0,0,1.3,300.28,229.44,0,1,1,4
2023-04-14,22,254,Grocery,144.37,91.09,3,15,9,0,0,1.2000000000000002,433.11,273.27,0,3,4,4
2023-11-25,45,261,Clothing,56.33,42.53,5,14,1,0,0,0.9,281.65,212.65,0,7,5,11
2023-01-31,30,438,Clothing,50.84,34.16,5,19,2,0,0,1.4000000000000001,254.20000000000002,170.79999999999998,0,5,1,1
2024-06-08,2,454,Toys,85.28,70.17,6,18,6,0,0,1.2000000000000002,511.68,421.02,0,5,5,6
2024-12-07,26,69,Grocery,132.65,80.27,3,15,9,0,0,1.2000000000000002,397.95000000000005,240.81,0,5,5,12
2023-06-24,8,136,Electronics,101.1,59.67,4,21,6,0,0,1.7000000000000002,404.4,238.68,0,4,5,6
2024-04-26,43,402,Toys,34.21,26.01,6,12,1,0,0,0.6000000000000001,205.26,156.06,0,1,4,4
2023-10-22,27,498,Toys,169.94,90.1,2,3,3,1,0,0.1,339.88,180.2,0,1,6,10
2023-08-07,50,237,Toys,138.22,84.73,5,18,8,0,0,1.3,691.1,423.65000000000003,0,4,0,8
2024-06-28,33,307,Toys,100.79,55.21,8,23,2,0,0,1.5,806.32,441.68,0,1,4,6
2024-03-06,12,332,Clothing,26.3,17.68,7,20,7,0,0,1.3,184.1,123.75999999999999,1,4,2,3
2023-09-08,8,38,Grocery,113.19,75.12,4,8,4,1,0,0.4,452.76,300.48,0,5,4,9
2024-12-16,9,499,Electronics,81.16,51.14,12,16,2,0,0,0.4,973.92,613.6800000000001,0,7,0,12
2024-05-16,20,158,Home Appliances,106.25,57.36,5,22,8,0,0,1.7000000000000002,531.25,286.8,0,4,3,5
2024-05-13,10,386,Clothing,175.84,88.31,9,16,6,0,0,0.7000000000000001,1582.56,794.79,0,2,0,5
2023-09-17,36,162,Electronics,135.73,82.77,6,13,4,0,0,0.7000000000000001,814.3799999999999,496.62,0,7,6,9
2024-10-08,37,202,Electronics,48.87,41.32,10,23,4,0,0,1.3,488.7,413.2,0,7,1,10
2024-08-29,43,474,Toys,61.05,37.16,7,18,8,0,0,1.1,427.34999999999997,260.12,0,1,3,8
2023-05-23,25,450,Grocery,61.59,53.27,4,14,4,0,0,1.0,246.36,213.08,0,5,1,5
2024-10-31,35,186,Clothing,116.56,74.29,6,25,5,0,0,1.9000000000000001,699.36,445.74,1,2,3,10
2024-12-20,41,444,Health,163.33,85.75,2,12,9,0,0,1.0,326.66,171.5,0,3,4,12
2024-08-25,20,310,Electronics,97.19,70.13,6,14,7,0,0,0.8,583.14,420.78,0,7,6,8
2023-09-27,28,376,Electronics,46.75,24.54,5,8,7,1,0,0.30000000000000004,233.75,122.69999999999999,0,5,2,9
2023-02-12,2,82,Toys,133.34,77.62,5,23,5,0,0,1.8,666.7,388.1,0,1,6,2
2024-12-27,12,230,Toys,67.27,36.2,6,18,2,0,0,1.2000000000000002,403.62,217.20000000000002,0,5,4,12
2023-04-03,47,162,Electronics,129.19,82.77,8,21,0,0,0,1.3,1033.52,662.16,0,1,0,4
2023-07-14,37,126,Health,114.12,57.91,3,14,5,0,0,1.1,342.36,173.73,0,5,4,7
2024-11-22,38,93,Home Appliances,100.82,63.94,12,25,0,0,0,1.3,1209.84,767.28,1,4,4,11
2024-10-02,39,438,Clothing,40.61,34.16,2,7,2,1,0,0.5,81.22,68.32,0,5,2,10
2023-07-16,17,322,Home Appliances,69.25,48.33,7,24,6,0,0,1.7000000000000002,484.75,338.31,1,4,6,7
2023-05-13,3,456,Clothing,134.39,86.18,8,17,3,0,0,0.9,1075.12,689.44,0,6,5,5
2023-07-29,47,136,Electronics,72.72,59.67,6,14,1,0,0,0.8,436.32,358.02,0,5,5,7
2024-05-09,18,55,Electronics,72.1,44.33,6,23,9,0,0,1.7000000000000002,432.59999999999997,265.98,0,5,3,5
2024-10-01,23,393,Health,41.57,36.5,2,9,2,1,0,0.7000000000000001,83.14,73.0,0,5,1,10
2024-08-01,39,316,Toys,34.95,21.63,6,10,1,0,0,0.4,209.70000000000002,129.78,1,2,3,8
2023-11-26,34,482,Health,65.35,37.43,5,7,6,1,0,0.2,326.75,187.15,0,6,6,11
2024-09-26,2,97,Grocery,105.15,85.02,6,19,0,0,0,1.3,630.9000000000001,510.12,1,5,3,9
2023-01-01,29,207,Grocery,34.28,18.9,9,17,5,0,0,0.8,308.52,170.1,0,5,6,1
2024-02-13,1,328,Clothing,50.49,27.06,4,4,0,1,0,0.0,201.96,108.24,0,1,1,2
2024-06-15,47,148,Health,113.77,72.6,5,19,5,0,0,1.4000000000000001,568.85,363.0,0,6,5,6
2023-11-21,26,286,Clothing,31.25,17.83,4,15,9,0,0,1.1,125.0,71.32,0,4,1,11
2024-02-29,46,122,Health,185.03,98.18,10,25,3,0,0,1.5,1850.3,981.8000000000001,1,2,3,2
2024-04-24,46,202,Electronics,71.87,41.32,5,21,1,0,0,1.6,359.35,206.6,0,5,2,4
2024-12-12,24,244,Toys,21.72,12.59,7,15,7,0,0,0.8,152.04,88.13,0,2,3,12
2024-07-14,21,246,Clothing,91.12,68.32,5,19,2,0,0,1.4000000000000001,455.6,341.59999999999997,0,1,6,7
2023-09-21,19,60,Home Appliances,111.92,73.29,4,4,6,1,0,0.0,447.68,293.16,0,6,3,9
2024-05-18,12,34,Home Appliances,82.02,67.05,4,11,2,0,0,0.7000000000000001,328.08,268.2,0,3,5,5
2024-06-18,17,312,Electronics,70.19,48.06,4,10,7,0,0,0.6000000000000001,280.76,192.24,0,1,1,6
2024-04-27,50,429,Clothing,119.68,75.54,2,4,0,1,0,0.2,239.36,151.08,0,5,5,4
2023-06-17,44,254,Grocery,132.12,91.09,4,19,3,0,0,1.5,528.48,364.36,0,4,5,6
2023-10-31,17,329,Grocery,102.94,52.32,7,17,1,0,0,1.0,720.5799999999999,366.24,0,5,1,10
2023-10-25,42,489,Grocery,37.5,24.77,5,13,4,0,0,0.8,187.5,123.85,0,4,2,10
2023-01-17,3,24,Clothing,46.23,38.23,8,15,9,0,0,0.7000000000000001,369.84,305.84,0,6,1,1
2024-11-02,27,292,Electronics,17.65,15.69,7,18,8,0,0,1.1,123.54999999999998,109.83,0,5,5,11
2024-06-04,11,16,Home Appliances,93.63,76.11,3,18,0,0,0,1.5,280.89,228.32999999999998,0,6,1,6
2024-08-22,11,331,Health,74.87,41.84,6,12,1,0,0,0.6000000000000001,449.22,251.04000000000002,0,1,3,8
2023-03-13,17,83,Clothing,22.43,14.2,7,21,4,0,0,1.4000000000000001,157.01,99.39999999999999,0,3,0,3
2024-07-01,49,467,Toys,28.47,18.9,3,18,4,0,0,1.5,85.41,56.699999999999996,0,2,0,7
2023-08-19,10,477,Toys,67.68,45.01,6,9,3,1,0,0.30000000000000004,406.08000000000004,270.06,0,7,5,8
2024-12-09,50,222,Clothing,57.25,50.48,6,23,8,0,0,1.7000000000000002,343.5,302.88,0,1,0,12
2024-08-08,14,298,Grocery,42.31,36.44,7,17,6,0,0,1.0,296.17,255.07999999999998,0,7,3,8
2024-01-17,43,22,Clothing,88.64,50.85,7,22,7,0,0,1.5,620.48,355.95,0,1,2,1
2024-04-05,12,88,Grocery,7.68,5.34,3,20,7,0,0,1.7000000000000002,23.04,16.02,0,2,4,4
2024-06-26,8,281,Toys,195.51,97.81,4,20,1,0,0,1.6,782.04,391.24,0,1,2,6
2024-07-17,33,60,Home Appliances,92.41,73.29,5,8,6,1,0,0.30000000000000004,462.04999999999995,366.45000000000005,0,3,2,7
2024-08-21,13,489,Grocery,46.78,24.77,7,22,7,0,0,1.5,327.46000000000004,173.39,0,7,2,8
2023-02-12,34,182,Electronics,162.87,87.03,3,16,6,0,0,1.3,488.61,261.09000000000003,1,1,6,2
2023-04-29,38,248,Health,70.6,49.16,4,8,8,1,0,0.4,282.4,196.64,0,4,5,4
2023-09-19,35,412,Electronics,27.88,21.97,6,10,4,0,0,0.4,167.28,131.82,1,4,1,9
2023-12-31,3,169,Clothing,75.37,66.44,7,10,0,0,0,0.30000000000000004,527.59,465.08,0,3,6,12
2024-04-30,32,163,Grocery,101.32,78.4,0,7,6,1,0,0.7000000000000001,0.0,0.0,0,2,1,4
2023-04-20,35,72,Toys,128.14,75.63,4,8,8,1,0,0.4,512.56,302.52,0,2,3,4
2024-03-10,9,468,Home Appliances,26.71,17.01,9,23,6,0,0,1.4000000000000001,240.39000000000001,153.09,1,7,6,3
2023-11-09,44,180,Electronics,38.71,30.56,7,9,6,1,0,0.2,270.97,213.92,0,4,3,11
2023-08-20,43,105,Health,129.45,75.12,5,24,9,0,0,1.9000000000000001,647.25,375.6,0,7,6,8
2024-11-22,31,78,Grocery,162.79,85.65,3,17,9,0,0,1.4000000000000001,488.37,256.95000000000005,0,4,4,11
2023-12-28,24,181,Grocery,91.76,59.34,8,10,4,0,0,0.2,734.08,474.72,0,2,3,12
2023-09-28,9,29,Health,71.2,57.16,9,23,6,0,0,1.4000000000000001,640.8000000000001,514.4399999999999,0,1,3,9
2023-06-16,21,204,Home Appliances,12.91,7.07,2,16,1,0,0,1.4000000000000001,25.82,14.14,0,2,4,6
